p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.03435508077845e-198	0.361816714130747	0.676	0.597	6.25543843788565e-194	cko	ENSMUSG00000006095.Tbcb
1.40805590664376e-197	0.22509389125857	0.952	0.919	4.32963110733889e-193	cko	ENSMUSG00000040212.Emp3
3.27778955906214e-196	0.232484449587306	0.925	0.889	1.00788751151602e-191	cko	ENSMUSG00000025393.Atp5b
3.47350745753627e-195	0.334393795893237	0.758	0.695	1.06806880811783e-190	cko	ENSMUSG00000031897.Psmb10
3.74504877845663e-195	0.501114358506706	0.718	0.643	1.15156504888763e-190	cko	ENSMUSG00000006818.Sod2
3.27055160331276e-190	0.668710371689138	0.435	0.339	1.00566191250264e-185	cko	ENSMUSG00000093930.Hmgcs1
6.21928582300625e-188	0.255432285745698	0.876	0.827	1.91236819771619e-183	cko	ENSMUSG00000060073.Psma3
3.63483202410006e-187	4.51012712947543	0.031	0.002	1.11767449909053e-182	cko	ENSMUSG00000059565.Gm5292
2.65486204949906e-182	0.251349977275876	0.909	0.872	8.16343531600466e-178	cko	ENSMUSG00000063229.Ldha
4.44340926224268e-182	0.26547138956349	0.835	0.782	1.366303914047e-177	cko	ENSMUSG00000029430.Ran
5.48693062569177e-181	0.206079142116675	0.988	0.983	1.68717629809396e-176	cko	ENSMUSG00000003814.Calr
8.74182041025869e-181	0.441533929379568	0.646	0.556	2.68802235795044e-176	cko	ENSMUSG00000003541.Ier3
1.80650095941636e-179	0.219839498813758	0.954	0.933	5.55480980010937e-175	cko	ENSMUSG00000018293.Pfn1
1.0167899211466e-178	0.134513161195779	0.999	0.998	3.12652732853369e-174	cko	ENSMUSG00000026238.Ptma
1.66760775388753e-177	0.206287901882924	0.995	0.991	5.12772708242878e-173	cko	ENSMUSG00000026728.Vim
8.52614873516868e-175	0.12916757469227	0.998	0.993	2.62170547457702e-170	cko	ENSMUSG00000003970.Rpl8
7.12947785237602e-172	0.194899051073147	0.997	0.994	2.1922431448271e-167	cko	ENSMUSG00000016559.H3f3b
5.85298075669206e-171	1.10678632573252	0.209	0.13	1.79973305287524e-166	cko	ENSMUSG00000042745.Id1
1.61318967811629e-170	0.252118160820833	0.886	0.844	4.96039694123979e-166	cko	ENSMUSG00000057666.Gapdh
2.84757423189181e-170	0.12317284223219	0.998	0.993	8.75600600564412e-166	cko	ENSMUSG00000044533.Rps2
3.09261807246604e-168	0.427607258280916	0.827	0.792	9.50949131102582e-164	cko	ENSMUSG00000021025.Nfkbia
3.66906583391676e-168	0.287243799463138	0.777	0.715	1.12820105327107e-163	cko	ENSMUSG00000016319.Slc25a5
1.30373928934317e-163	0.263067000928378	0.845	0.793	4.0088679408013e-159	cko	ENSMUSG00000006057.Atp5g1
2.20978618915767e-163	0.260661035181382	0.809	0.75	6.79487155304091e-159	cko	ENSMUSG00000032026.Rexo2
1.30240706400865e-162	0.185014187715395	0.963	0.951	4.00477148112018e-158	cko	ENSMUSG00000021877.Arf4
3.32748376557722e-161	0.253443029368724	0.838	0.792	1.02316798307734e-156	cko	ENSMUSG00000001525.Tubb5
1.92500207951576e-160	0.2905264711923	0.791	0.739	5.91918889430302e-156	cko	ENSMUSG00000000088.Cox5a
9.67883074519872e-160	0.373911927874715	0.956	0.938	2.97614366584116e-155	cko	ENSMUSG00000025491.Ifitm1
